name,embedding,n_samples,updated_at
Manolis_Kellis,"{0.00208086151667213,0.018974065290406242,0.02070883541277361,0.016225066570023757,0.0493812364373477,-0.03438841625353371,0.024218838233333827,-0.033608899425357996,-0.025136892779699254,-0.015378926707599608,-0.024259451603077395,0.08888555468760016,0.02885574984454846,0.0505441997813666,0.032633516668679495,-0.011120770208130855,0.06611020660578072,0.008294199354614304,-0.018977676277324936,-0.10427022893507709,-0.019662108716684862,-0.017274646875236038,0.022181088588256213,0.06913717357221581,0.047778794840865314,-0.035072461714173525,0.024019656943865927,-0.020053671542441576,-0.016530841904594577,0.021162379969577965,-0.05407614015249773,-0.010994383555769555,-0.06411953754496308,-0.0010910059832609708,-0.016535082560410582,0.02467830036671907,-0.029784577537776993,0.013415339882343676,0.02298174386814259,-0.023024513430532013,-0.0394735040974247,0.007654621794625225,-0.020022638535549735,-0.01138731106059359,-0.09864794982245081,-0.027532240651319654,-0.048888193255688515,0.018753799895819566,0.012778205745770344,-0.027638247065730145,-0.006434856098754817,0.04921135923314981,0.05026340302705311,0.003040954265374068,0.03179627974889909,-0.0034569673136206716,0.028608612720793992,-0.0011641473523617057,0.006053096457700526,-0.014593248778583456,-0.03626606612351258,0.01601054879189478,-0.010183399791198368,-0.000951304718667296,-0.046850890182202266,0.006256561403649995,-0.0242769247777574,-0.042259187014847,-0.00825035117737408,0.01676208002051071,0.005076894137250222,-0.014849163009915074,0.02908671249310499,0.020427063849937387,0.009582447064285446,0.05361724340461056,0.07838704828275878,0.0029902473946308607,-0.03409468324130508,-0.013710027919687149,0.032040735594334485,0.007720132923722506,0.013775270692888773,-0.043140803021146465,-0.008479957648423497,0.06503085123850097,-0.007109083387669826,-0.009675830384271734,-0.03813098888446272,-0.006131891545158328,-0.09349241564773966,-0.01505545296113333,-0.011546201296468763,-0.013118364063464755,-0.0520353704684237,0.002993192468625948,0.01276154787948365,-0.019760183214730144,-0.004891077563068461,-0.009826925635043822,-0.028209052109103967,-0.03166570778116533,-0.03945032753811677,-0.017954547402359865,0.005864226818225877,0.03776142432502493,0.017790422691623137,-0.0065858753116122,-0.019730129894815377,0.028877953226621247,-0.03314190252052224,0.04044442878115746,0.03906851536242591,0.01790661798331344,-0.006400950096706625,0.012161060908984491,-0.013544560796505562,-0.0432343320553523,0.008530201742128506,-0.03811187919726,-0.06699846157633639,0.007536668587677849,0.015453499718759874,-0.008377507419608542,-0.048623539713703104,0.030398463489086154,0.04807295351672999,-0.017610900283287507,0.07988287595666771,-0.03312860700034911,0.04367218983871304,0.03138788876828006,-0.035245787629370744,-0.014632621246058505,-0.029152317544207298,0.0645091201348442,-0.025672119282756624,0.006979491831235167,0.025583995740678198,0.028065547123340164,-0.0031541139207783794,-0.04078732638224692,0.006223107626490714,-0.0012370838042320583,-0.009933424769040083,-0.0041067208718625695,-0.105356219688113,0.04595191471139946,-0.006235092768818585,0.05983487892987551,0.03289480087039208,0.059798146837557735,-0.0036587510533142307,-0.003887520483216139,0.022390190339402816,-0.02099855877113686,-0.00843877618312984,-0.023372350053981028,-0.017840346780394298,0.0034094525109081707,0.01806669831023685,-0.003001357311629907,0.0013829221412866891,-0.0006054520499890765,-0.018874883083878614,-0.025548152231931468,0.04716541895603751,0.052379011687523264,0.02847482754791535,-0.05113903341196684,0.004794150065647319,0.004031250554299855,-0.03232493866272493,0.012860087868540667,-0.025538559966938292,0.08037143287676221,-0.018780513784890335,-0.01680879046232436,0.007508337679185484,-0.014059842180980296,-0.04883494144641954,0.0013238455205031028,0.0016682821359108324,0.003815843976617426,-0.057751813610511724,0.006979932641796952,0.027802950944776555,0.04021167241578427,-0.013584726413703261,-0.018538813280733306,0.07058334081159033,0.006373879076287773,-0.012424570246149902,0.014540611286461422,-0.015903178979893285,0.0275256548112049,0.04772750319318193,0.025973177705561346,-0.030063947772455562,0.021747385175517133,0.02152107828544941,-0.01754133012248687,-0.09844166374867837,-0.001620206885868502,0.010479986474296493,-0.060837278327898696,0.0023624199303452368,0.0030925652186518924,-0.013701080765869749,0.023856921591950853,0.05190633292782932,-0.03956444759585779,-0.02192578407160026,-0.03000614457783996,-0.04935043814001968,0.001265892944655375,-0.049572976836395985,-0.04547948251319507,-0.01175533446389365,0.00279381445145643,0.016104275742574815,-0.045316204503022706,0.005676200290757588,-0.01487482555357764,0.045168909258407636,0.04660805137080149,0.01790329248610437,0.03038956061727892,0.017321828655349095,-0.0010250066479928998,-0.01477329851477707,0.04814296204795203,-0.010981762685065573,0.028989957455135603,0.0345164115826633,0.018222353568457052,-0.0014100607982953331,0.0033908999473661835,0.0115948853335629,-0.034191800712744684,-0.08505216337022715,-0.01091483155076681,0.01796268203485682,0.018853442294921533,0.05241141347818502,0.007515022601229678,-0.0024194456566822595,0.003657591658362221,0.05163664932829829,0.03367554468015732,0.011114483339767119,-0.010851219656389221,0.023009697369622828,0.021170617287765887,0.011647857480597433,-0.03410337324545382,0.03775538402820824,0.012963320141172312,0.03780214114087507,-0.0014671585401155166,-0.025739627019555584,-0.03515757529604038,-0.06297251017112615,0.01792478042002416,-0.1277100398281757,0.049567946044183867,0.007998497767559534,-0.0002485711830164125,0.003996181140997251,0.0052378776535450715,0.014847666024764238,0.04822146923006773,0.006000306188593354,0.016967686962895863,0.01514195435405286,0.07657023499928313,0.007169326972778407,-0.03086555955600491,0.04352656245176344,0.008094215227633459,-0.01340560580918257,0.03045245629220488,-0.020123706231595265,3.4347447234589154e-05,0.050988179902595084,0.0025182926882204647,0.0037403390425540845,0.010648996838900868,0.006859117201241364,-0.03452040107771427,-0.043482959817746455,0.10542910462143389,-0.04398993823759445,0.022197573225675334,-0.051286188868367416,-0.016177285963686217,-0.000336820229600505,-0.014981039459087428,-0.02194767800223851,-0.01307063922874389,-0.020131136002925123,-0.049427299041056305,-0.01947375116317141,0.026118313768526667,-0.00693595812305274,-0.033403948347752475,0.05627080435029955,0.05000147492023674,0.00810000244310913,0.019484161163670553,0.09297180830026852,0.11013606130862855,-0.05103055899570993,0.034900151218186105,0.005294374139630656,0.009916217116767528,0.012225811880520663,-0.024865029079294686,-0.03395501247766434,0.011223006327297003,-0.04987944337586514,0.00988677099269995,0.04724596029334179,0.07659130938605392,-0.008022128062357537,-0.04062911786150016,0.08191414948319783,-0.04632400594540884,0.01565238559018345,0.024589128881948797,0.02851014064375616,0.06802944834369187,-0.0013701336866353687,-0.003116916745486398,-0.018968863421949,-0.009668213398418205,-0.04653113640004689,0.004404432965082163,-0.01467780044868607,-0.028809391152937586,0.05214252080124478,0.012373759511619831,0.014750914501380734,-0.039071330383689915,-0.05350780763526016,0.03497186221296312,-0.009098794962673499,-0.04687082309103113,0.03831289190230746,-0.0219238570284169,-0.0044861961886783555,-0.014474152344097371,0.05528303592641449,0.003876577596999169,0.020778307563960905,0.05892086211237479,-0.014029730525306806,0.007104473380532448,0.011144869412467976,-0.005990738731661787,0.009063215760082953,-0.02049124610172997,0.0004779496968576939,-0.03408955680952805,-0.003655376534717537,-0.09898401495100874,-0.0066042832209724164,-0.02953133468603965,-0.033309115161839195,-0.023028056361589413,-0.022575934785790747,-0.08973495948514716,-0.002099788555457228,0.013972195176664988,-0.03153309224700954,-0.003404337709331823,0.04641437643937132,-0.04592012530925689,0.02152757655790932,-0.02160772434560193,-0.004969642506101659,-0.0134840162137469,-0.0027575251792009104,0.07613527525915569,-0.13211326409998633,0.03710319395759482,-0.08816864867397624,0.019249897725780066,-0.00804972154869321,0.040859035774095886,0.03661515394675417,0.007765318901782297,-0.056946931110309476,-0.06661607382239658,0.03327924165770149,0.08304201204062707,-0.02694282248256967,-0.007745362341819153,0.11663458892522022,-0.014895332532108061,-0.011826604498621749,0.03523676834635886,-0.0032862595313348448,-0.06172058577953801,-0.023170738829794844,0.027565033643718075,0.05349379838668859,0.009447269755458414,-0.00556934409036753,-0.0540207427762776,-0.007945551605594705,0.05967354125927508,-0.023247384449557075,0.0014627377509541582,0.012869724492192024,-0.02457117559540682,0.022541411223708157,-0.021797456966025894,0.06186060019124807,0.008530405813287286,0.015666704449076897,-0.03251137197822179,-0.03632689571341306,-0.021742340057204546,-0.041580795069157774,0.02424318647722302,0.010627949768492706,0.004034450149009316,0.0018123971866338044,-0.01257319135414581,-0.00016604468528726537,0.03347873524125577,0.04038122876164763,0.01988430019683626,-0.01813977073680497,-0.007732366427838094,0.00605087795085155,0.029171892654350617,0.029263667817785832,-0.09433717878677214,-0.024947255925983253,0.02608069201593672,0.03123516020953875,-0.02822250720096412,0.006878013987219951,-0.03452765398017341,-0.011957339699811087,0.004945932834630775,-0.026273866034013833,-0.0012752214713917932,-0.034093029362949,-0.002171508829672818,-0.02936647286583829,-0.05699378572604319,-0.010072547379341042,0.0167415396375114,0.013099097164697692,0.020743416553884668,0.04559059987269564,0.003954418498250939,-0.06239335462307078,0.004924118339905415,-0.012565415888133499,-0.026985261276517368,0.009907310118819174,0.014516401412951026,0.03334209911615293,0.03482062477379844,-0.014780449556284275,-0.022615263547285373,-0.005832337808745811,-0.015893511763198167,0.017997456522241165,0.0018149462642983699,0.0034393337243016904,0.00028527228792922526,0.004307666989954973,0.04906346717466423,-0.06892531338848637,-0.0149932563814915,-0.1770508815080985,0.007191381216199948,-0.04179738364640594,-0.017103260672511115,-0.00831879062768718,0.019489917874313704,0.02069474888413944,-0.018828962225764103,0.007253607578199457,0.04917829016820259,-0.0156612253684417,-0.0022800754263640915,0.006403081907631791,-0.004703743248772459,-0.043160353952210774,0.037711987122758944,0.005285527042863756,-0.04541911962346161,0.01396575294261607,0.002853464480967249,-0.027787883266059795,0.04076026947456182,0.017488876858180114,-0.012599585721746295,-0.04381201384822098,-0.02917983390612342,0.018890560739377928,0.054499881087716105,0.034654639561471225,-0.019365041578741343,0.007899312668632677,0.020511613800793423,0.028041224827600457,0.0032784361768747857,-0.012392824408998901,0.013310311100552369,0.08833144544946385,0.01360691886077411,0.04232459595011738,0.028726303539867375,-0.04721288413646795,-0.0018218691450337821,0.02996037481663557,0.020693165576784616,-0.05619504597010125,-0.021531810507239773,0.004608528447550166,-0.0341598122485577,-0.03072945521207921,0.08692810727519722,-0.016890174674462483,0.026378035891024974,-0.02244572415915669,-0.009968242233817048,0.061770881041881165,0.014617405732837988,0.04754631990904116,-0.0027848414455606194,0.06254471945541434,0.026040388828834058,-0.02025882639649252,-0.031737136949152665,-0.021983169766068133,-0.03499154684861328,0.029361277937161156,-0.03912102408592883,0.022312155422758807,0.08130832496157352,0.019515582789668265,-0.0008304875241325251,0.09841104882484523,0.03380861762226712,0.0017346424794613036,-0.024799347276792887,-0.0058564079512436395,0.06035683505678334,0.036633539747292145,-0.009446491884694744,0.024637407942962448,0.01773637157820719,0.0020097581658206853,0.0028921558503917093,-0.007215765020325372,-0.024252118044026577,-0.019535867015788286,0.014188343787459607,-0.018506393024245137,0.011194932143445753,0.024884456324548856,0.0306787433487575,0.04935901171370183,-0.08145803992283007,0.02880309843572131,0.0030364034450168884,0.07246634832116002,-0.01164833429270883,0.09804649623506456,-0.04689987771764156,-0.004554755819960383,0.04326273584565641,-0.008037799063024854,-0.09318599373409504,-0.001785985782007131,0.003096877456800279,0.020158421137962162,0.003734258123331594,-0.011288747978218458,-0.04146607790585849,0.01673728021602286,0.013375745436555047,0.007477395693383459,0.0381959571012673,-0.030266250830632124,0.033908885863326584,-0.02326284961593973,0.055957331480303324,-0.04333758243640923,-0.02743661743377758,-0.020944968173831065,0.03238407485436015,-0.0285591543462549,-0.058068567794248405,0.022221730697352563,0.0036839209971650643,-0.03600519904980991,0.02478039134386736,-0.02012285588756137,0.05773333928937104,-0.0015064125329780234,-0.04827589633497383,0.008753187317666283,-0.044886162319076425,-0.03625557463628787,-0.046855147075862094,0.06283474551897358,-0.06730249288161001,-0.014991817516627867,0.011403275998520585,0.07582223284612913,-0.0005102281283128634,-0.013404005287954119,-0.012908821063253974,0.03955734710286845,0.01015320495714947,0.01926950272928638,-0.008551573299679406,-0.013642995537287225,-0.04277489096538412,0.007928872993189413,0.02039283005502961,-0.019265405476535442,-0.03318669950124328,0.0470725391791809,0.033399502855830314,-0.017123882099825724,0.03525079990734494,0.03481147168839529,-0.06839768695809105,-0.10559759697922533,-0.015835978353813732,-0.03196420894079101,-0.030612114345566748,-0.004561658440902318,-0.0031058456943897344,0.005076107861324032,-0.0001317942685442865,-0.04334060666444908,-0.06527325129983408,-0.06152574764956854,-0.0022327891234927154,0.05993942310076995,-0.021627648772556376,0.0011045006350696516,0.010692958439693168,0.04169180102927057,0.0007672575411233458,-0.02485591622897406,-0.05113150272768111,-0.058910159578704435,-0.0049383476317325465,0.04651162522156687,0.022617963282363693,-0.03864510360967034,0.004635188897405023,-0.019232519759022567,-0.04805332798760853,0.005258513790391247,-0.016256760363783134,-0.03222839687259332,-0.008451124851212436,-0.03830804698119648,-0.038056446868520256,-0.02502384082916866,0.013348679348308332,-0.0004709678791287552,0.023871139037101637,0.04587892748595145,0.006136694261574646,0.048560106860080395,-0.02247055118734217,0.03571293118998795,0.0255956745878762,0.02833035571807396,0.08191816916847307,0.03681919018584947,0.01810720587412829,-0.012580562895742383,0.08338185396961434,-0.017025771911138535,0.06699228802543325,0.017840484132468644,0.07924757877892244,-0.010429529179963173,-0.05675488576882942,-0.0035361221140961362,0.023172678515945393,0.009245629564000228,-0.015710506643891713,0.022978088304367136,0.04242791381821307,-0.05224922920763931,0.008339986549442069,0.007773870433529892,-0.026033870435352685,-0.03418105931310857,0.02755921014438743,0.017829941953669798,0.0012692681431816768,-0.028188436953998672,-0.009683285103622702,-0.012093138915830914,-0.008021111090285903,-0.0016950569355141042,-0.01673776174963994,-0.007965149580236957,0.040109497325072456,0.03944082495657993,0.025948358396147578,0.012373304580417835,0.01611073466444585,-0.021932841389491746,-0.016056049146858906,-0.004927964550256267,0.045239164738272865,0.013915674434914075,-0.004661261959394369,-0.030034932285444023,-0.059896442694056334,-0.022190817496033487,-0.02458385861509274,0.0002829656095243298,0.007213196827075044,-0.01657924093644202,0.007243648849920172,-0.01134198818058124,0.05422938222440914,0.03536661725455027,0.00030206431096870164,-0.004862413257497629,0.046635628075591136,-0.05821044491409445,-0.03526573739634843,-0.06283559072345038,-0.029204610501635246,-0.0034579338787184516,-0.06334509307170105,-0.0294195663525937,-0.03888049439408505,-0.04095266478035393,-0.04344516994117536,-0.05827670767133345,0.023499851522552153,-0.008904420361061148,-0.0031970628089988927,0.0320735693401166,0.0240169682966565,-0.012873524294152098,-0.030375743157359462,0.008835194041107742,0.024683107648514564,-0.005629025157500182,0.016535466613577222,-0.07022101144895444,-0.00816223057093995,-0.029227637611779267,0.04623352854317823,0.06683617123991378,-0.04523601730757081}",841,2025-11-02 19:51:30.277666-05
